product_id,product_name,category,subcategory,series,style,pattern,has_images,image_files,has_pdf_page,pdf_file,base_price
5T97L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T05L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03i.pdf,NULL
6T07L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03i.pdf,NULL
6T09L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03i.pdf,NULL
6T13L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03i.pdf,NULL
6T17L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03i.pdf,NULL
6T20L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T23L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T26L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T28L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T31L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03a.pdf,NULL
6T34L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T36L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T38L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T41L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T43L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T47L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T49L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T51L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03a.pdf,NULL
6T53L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03a.pdf,NULL
6T55L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T57L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T59L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T60L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T63L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T67L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T69L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T71L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02d.pdf,NULL
6T73L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03j.pdf,NULL
6T93L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03a.pdf,NULL
7T21L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02a.pdf,NULL
7T23L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
7T29L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
7T43L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
7T59L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
8T96L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05a.pdf,NULL
4T01CL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
5231DL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06f.pdf,NULL
5242DL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06f.pdf,NULL
5245DL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06f.pdf,NULL
5271AL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06g.pdf,NULL
5391DL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06k.pdf,NULL
5563DL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06j.pdf,NULL
5T03AL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
5T18AL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01a.pdf,NULL
5T18CL,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01a.pdf,NULL
D4T15L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
D4T17L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
D4T81L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
D4T95L,Wedding Band (Ladies),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
208M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
254M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
306M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
318M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
342M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05a.pdf,NULL
532M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04c.pdf,NULL
534M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04c.pdf,NULL
538M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04c.pdf,NULL
540M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04c.pdf,NULL
542M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04c.pdf,NULL
544M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04c.pdf,NULL
546M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04c.pdf,NULL
644M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03i.pdf,NULL
914M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
940M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05a.pdf,NULL
944M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
946M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
W99M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
1T68M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02a.pdf,NULL
1T70M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02a.pdf,NULL
1T84M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02a.pdf,NULL
1T94M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02a.pdf,NULL
266DM,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
268DM,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
288DM,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
290DM,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
296DM,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
2T20M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05a.pdf,NULL
2T24M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05a.pdf,NULL
2T26M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05a.pdf,NULL
2T30M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02a.pdf,NULL
2T44M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
2T76M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
2T82M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
2T84M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
3T10M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
3T26M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
3T28M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
3T30M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
3T44M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
3T46M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
3T48M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02b.pdf,NULL
3T52M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T56M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
3T58M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
3T60M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
3T72M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T74M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T76M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T78M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T82M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T84M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T86M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T88M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
3T92M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
3T94M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
3T96M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
3T98M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
4920M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
4922M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
4924M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
4926M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
4930M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
4932M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
4936M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
4T04M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
4T06M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
4T08M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
4T10M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
4T12M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02c.pdf,NULL
4T14M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03b.pdf,NULL
4T16M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T20M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06c.pdf,NULL
4T22M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T24M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06c.pdf,NULL
4T26M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T28M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06c.pdf,NULL
4T30M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T32M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06c.pdf,NULL
4T34M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T36M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T38M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T40M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T42M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06c.pdf,NULL
4T44M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T46M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T48M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T54M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
4T56M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
4T58M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
4T60M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
4T62M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
4T66M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
4T68M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
4T70M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03c.pdf,NULL
4T72M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
4T74M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
4T76M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
4T78M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T80M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T82M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T84M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T86M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T88M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T90M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T92M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T94M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T96M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
4T98M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_03d.pdf,NULL
5006M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
500BM,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
500CM,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_01b.pdf,NULL
5012M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06a.pdf,NULL
5016M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_05b.pdf,NULL
5020M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5026M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5030M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5034M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5036M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5038M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5040M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5044M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5054M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5066M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5090M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5124M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5132M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5140M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06b.pdf,NULL
5142M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06c.pdf,NULL
5144M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5146M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5148M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5150M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5152M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5158M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5162M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06c.pdf,NULL
5164M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5166M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5168M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5170M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_07a.pdf,NULL
5172M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06d.pdf,NULL
5174M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06d.pdf,NULL
5176M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06d.pdf,NULL
5178M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06d.pdf,NULL
5180M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06d.pdf,NULL
5182M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06d.pdf,NULL
5184M,Wedding Band (Mens),plain_bands,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_06d.pdf,NULL
